ffa .fem-flight-attendants-light-168.jpg
 	Label 	 Score


mfa .Flight_attendant_Male_Light159.png
 	Label 	 Score
0	Tie 	 91.24032258987427 
1	Dress shirt 	 89.72066044807434 
2	Sleeve 	 87.24504113197327 
3	Gesture 	 85.2604866027832 
4	Collar 	 84.05086398124695 
5	Bow tie 	 80.23871183395386 
6	Blazer 	 78.27745079994202 
7	Formal wear 	 78.26601266860962 
8	White-collar worker 	 76.49052143096924 
9	Event 	 71.40958309173584 
	Object 	 Score
0	Tie 	 94.63241696357727 
1	Person 	 81.13957047462463 


mfa .Flight_attendant_Male_Light158.png
 	Label 	 Score
0	Glasses 	 98.04722666740417 
1	Smile 	 97.10124135017395 
2	Dress shirt 	 90.38404822349548 
3	Tie 	 90.2503490447998 
4	Gesture 	 85.26047468185425 
5	Collar 	 83.95844101905823 
6	Suit 	 81.18098378181458 
7	Blazer 	 78.27759385108948 
8	Curtain 	 77.58243083953857 
9	Formal wear 	 76.81047916412354 
	Object 	 Score
0	Glasses 	 93.76277327537537 
1	Tie 	 89.7503137588501 
2	Person 	 84.04000401496887 
3	Suit 	 59.430909156799316 


mfa .Flight_attendant_Male_Light157.png
 	Label 	 Score
0	Shirt 	 94.9343204498291 
1	Smile 	 91.67612195014954 
2	Dress shirt 	 90.82031846046448 
3	Tie 	 88.82137537002563 
4	Sleeve 	 87.24504709243774 
5	Collar 	 84.14493203163147 
6	Suit 	 79.81804609298706 
7	Blazer 	 78.27771306037903 
8	Formal wear 	 76.83811783790588 
9	Button 	 75.89074373245239 
	Object 	 Score
0	Tie 	 97.44492769241333 
1	Outerwear 	 81.28578066825867 
2	Glasses 	 78.24719548225403 
3	Person 	 69.30465698242188 


mfa .Flight_attendant_Male_Light156.png
 	Label 	 Score
0	Sleeve 	 87.22202777862549 
1	Smile 	 84.67464447021484 
2	Dress shirt 	 84.23458337783813 
3	Collar 	 83.58514308929443 
4	Blazer 	 78.1343936920166 
5	Event 	 74.96565580368042 
6	White-collar worker 	 72.63258099555969 
7	Suit 	 70.06851434707642 
8	Team 	 67.7288830280304 
9	Official 	 67.37272143363953 
	Object 	 Score
0	Tie 	 92.80557632446289 
1	Tie 	 92.18493103981018 
2	Person 	 86.93552613258362 
3	Person 	 86.65428757667542 
4	Person 	 86.47174835205078 
5	Person 	 86.2523078918457 
6	Outerwear 	 86.14998459815979 
7	Tie 	 78.92079949378967 
8	Outerwear 	 76.71409249305725 
9	Outerwear 	 71.93604707717896 


mfa .Flight_attendant_Male_Light155.png
 	Label 	 Score
0	Sleeve 	 85.9108567237854 
1	Audio equipment 	 82.00074434280396 
2	Flag 	 81.20155930519104 
3	Elbow 	 78.79986763000488 
4	Microphone 	 78.76976132392883 
5	Flag of the united states 	 78.71713638305664 
6	Spokesperson 	 73.72255325317383 
7	Event 	 73.14088344573975 
8	T-shirt 	 71.23169898986816 
9	Entertainment 	 70.69685459136963 
	Object 	 Score
0	Flag 	 85.6027603149414 
1	Person 	 84.81044173240662 
2	Clothing 	 58.384424448013306 
3	Packaged goods 	 56.14110827445984 


mfa .Flight_attendant_Male_Light154.png
 	Label 	 Score
0	Smile 	 87.36719489097595 
1	Event 	 74.7311532497406 
2	Table 	 71.54583930969238 
3	Job 	 67.41434335708618 
4	Tableware 	 64.52661752700806 
5	Happy 	 63.57150673866272 
6	Recreation 	 62.017905712127686 
7	Chair 	 60.94954013824463 
8	Conversation 	 56.72895908355713 
9	Room 	 54.69611883163452 
	Object 	 Score
0	Person 	 86.29257678985596 
1	Person 	 84.95936989784241 
2	Packaged goods 	 63.699913024902344 
3	Clothing 	 56.33940100669861 


mfa .Flight_attendant_Male_Light153.png
 	Label 	 Score
0	Face 	 98.28978776931763 
1	Joint 	 97.50085473060608 
2	Watch 	 97.25677371025085 
3	Hairstyle 	 95.09009122848511 
4	Microphone 	 91.47764444351196 
5	Fashion 	 87.9589855670929 
6	Public address system 	 83.25512409210205 
7	Beard 	 79.42817807197571 
8	Event 	 75.06051659584045 
9	T-shirt 	 74.75955486297607 
	Object 	 Score
0	Microphone 	 86.2505555152893 
1	Pants 	 86.16079092025757 
2	Person 	 81.63904547691345 
3	Person 	 80.67890405654907 
4	Top 	 76.27668976783752 
5	Necklace 	 50.646716356277466 


mfa .Flight_attendant_Male_Light152.png
 	Label 	 Score
0	Watch 	 97.84291982650757 
1	Chin 	 96.65175676345825 
2	Hand 	 95.88860869407654 
3	Microphone 	 94.95888948440552 
4	Public address system 	 79.10917401313782 
5	Event 	 74.03532862663269 
6	Spokesperson 	 73.52101802825928 
7	Audio equipment 	 73.23406338691711 
8	T-shirt 	 71.33721113204956 
9	Speech 	 69.74031329154968 
	Object 	 Score
0	Glasses 	 92.8135871887207 
1	Person 	 92.55003929138184 
2	Microphone 	 88.17141652107239 
3	Person 	 86.39596104621887 
4	Person 	 76.84547305107117 
5	Necklace 	 61.721569299697876 


mfa .Flight_attendant_Male_Light151.jpg
 	Label 	 Score
0	Glasses 	 97.85264134407043 
1	Microphone 	 96.93417549133301 
2	Blue 	 89.21529054641724 
3	Public address system 	 86.15107536315918 
4	Tie 	 85.6040894985199 
5	Spokesperson 	 83.72364044189453 
6	Audio equipment 	 81.01446032524109 
7	Suit 	 79.9303412437439 
8	Blazer 	 78.11287045478821 
9	Public speaking 	 77.6202917098999 
	Object 	 Score
0	Glasses 	 92.30818152427673 
1	Tie 	 89.0755295753479 
2	Person 	 89.01282548904419 
3	Microphone 	 56.758785247802734 


mfa .Flight_attendant_Male_Light150.jpg
 	Label 	 Score
0	Microphone 	 97.18009233474731 
1	Podium 	 94.54888701438904 
2	Lectern 	 89.78276252746582 
3	Public address system 	 89.35328722000122 
4	Tie 	 84.9047064781189 
5	Spokesperson 	 82.20202326774597 
6	Suit 	 81.5259575843811 
7	Flag 	 79.31459546089172 
8	Audio equipment 	 79.10206317901611 
9	Blazer 	 78.18814516067505 
	Object 	 Score
0	Tie 	 86.54699325561523 
1	Person 	 85.67658066749573 
2	Glasses 	 63.91471028327942 
3	Person 	 55.43116331100464 
4	Glasses 	 55.39180040359497 


mfa .Flight_attendant_Male_Light149.png
 	Label 	 Score
0	Smile 	 98.30044507980347 
1	Tie 	 89.23810124397278 
2	Gesture 	 85.2604866027832 
3	Dress shirt 	 84.60975289344788 
4	Suit 	 82.90979266166687 
5	Collar 	 79.63706851005554 
6	Blazer 	 78.26476693153381 
7	Formal wear 	 77.07886695861816 
8	White-collar worker 	 75.75225234031677 
9	Event 	 74.42097067832947 
	Object 	 Score
0	Tie 	 94.70030069351196 
1	Tie 	 94.52285766601562 
2	Tie 	 94.21194791793823 
3	Tie 	 93.69208812713623 
4	Person 	 85.51836013793945 
5	Person 	 83.99698138237 
6	Person 	 79.47219014167786 
7	Person 	 79.30322885513306 
8	Glasses 	 72.4845290184021 
9	Glasses 	 71.994149684906 


mfa .Flight_attendant_Male_Light148.png
 	Label 	 Score
0	Forehead 	 98.46563935279846 
1	Smile 	 97.59604930877686 
2	Glasses 	 97.09643125534058 
3	Outerwear 	 95.19097805023193 
4	Facial expression 	 93.23341250419617 
5	Tie 	 90.07522463798523 
6	Dress shirt 	 89.81537818908691 
7	Sleeve 	 87.24504113197327 
8	Coat 	 85.66213250160217 
9	Gesture 	 85.2604866027832 
	Object 	 Score
0	Tie 	 97.38563299179077 
1	Glasses 	 91.02730751037598 
2	Person 	 85.47346591949463 
3	Person 	 81.61248564720154 
4	Person 	 78.79437208175659 


mfa .Flight_attendant_Male_Light147.png
 	Label 	 Score
0	Smile 	 96.50856256484985 
1	Dress shirt 	 90.51440358161926 
2	Sleeve 	 87.24504709243774 
3	Gesture 	 85.2604866027832 
4	Collar 	 84.14413332939148 
5	Blazer 	 78.27613949775696 
6	Formal wear 	 77.61422395706177 
7	White-collar worker 	 77.37814784049988 
8	Uniform 	 76.64729356765747 
9	Official 	 75.54187774658203 
	Object 	 Score
0	Tie 	 97.03509211540222 
1	Tie 	 94.47975754737854 
2	Person 	 90.97002148628235 
3	Person 	 90.29330015182495 
4	Outerwear 	 88.49956393241882 
5	Outerwear 	 81.24945759773254 
6	Person 	 73.10827374458313 
7	Outerwear 	 59.23401117324829 


mfa .Flight_attendant_Male_Light146.png
 	Label 	 Score
0	Glasses 	 97.36944437026978 
1	Smile 	 96.19923233985901 
2	Sleeve 	 87.24504709243774 
3	Dress shirt 	 85.90609431266785 
4	Polo shirt 	 84.73086953163147 
5	Collar 	 84.13192629814148 
6	Event 	 73.96079897880554 
7	Button 	 70.53797245025635 
8	Team 	 68.41087341308594 
9	Eyewear 	 65.72096347808838 
	Object 	 Score
0	Glasses 	 94.98649835586548 
1	Person 	 91.9338047504425 
2	Outerwear 	 87.76562809944153 
3	Person 	 87.41927146911621 
4	Outerwear 	 86.59878373146057 
5	Shirt 	 55.754250288009644 


mfa .Flight_attendant_Male_Light145.png
 	Label 	 Score
0	Smile 	 97.77047038078308 
1	Joint 	 97.58729934692383 
2	Shoulder 	 94.65115666389465 
3	Polo shirt 	 94.63235139846802 
4	Sleeve 	 87.24499344825745 
5	Gesture 	 85.2604866027832 
6	Collar 	 82.89475440979004 
7	Curtain 	 78.19506525993347 
8	Belt 	 78.06652188301086 
9	Official 	 74.82985854148865 
	Object 	 Score
0	Person 	 87.05065846443176 
1	Top 	 79.2337954044342 
2	Glasses 	 75.4355788230896 
3	Person 	 71.00773453712463 
4	Top 	 67.0541763305664 
5	Shirt 	 59.286242723464966 


mfa .Flight_attendant_Male_Light144.png
 	Label 	 Score
0	Glasses 	 98.0396568775177 
1	Vision care 	 89.49428200721741 
2	Sleeve 	 87.24504113197327 
3	Eyewear 	 85.54919362068176 
4	Gesture 	 85.2604866027832 
5	Collar 	 83.3084762096405 
6	Belt 	 76.60802006721497 
7	Event 	 75.02012252807617 
8	Formal wear 	 74.31880831718445 
9	T-shirt 	 73.59867691993713 
	Object 	 Score
0	Pants 	 92.3330545425415 
1	Pants 	 89.51091170310974 
2	Person 	 87.26982474327087 
3	Person 	 86.98899149894714 
4	Pants 	 85.94018816947937 
5	Person 	 85.69244742393494 
6	Person 	 85.1272463798523 
7	Footwear 	 84.31205749511719 
8	Belt 	 82.0943832397461 
9	Top 	 81.3175916671753 


mfa .Flight_attendant_Male_Light143.png
 	Label 	 Score
0	Sky 	 91.44291281700134 
1	Smile 	 90.11091589927673 
2	Blue 	 89.88309502601624 
3	Tie 	 87.84117698669434 
4	Gesture 	 85.2604866027832 
5	Collar 	 83.83095264434814 
6	Suit 	 79.86599802970886 
7	Blazer 	 78.25730443000793 
8	Aircraft 	 73.50307106971741 
9	Formal wear 	 73.10964465141296 
	Object 	 Score
0	Tie 	 93.15040111541748 
1	Person 	 86.66369915008545 
2	Glasses 	 72.8554904460907 
3	Suit 	 50.77580809593201 


mfa .Flight_attendant_Male_Light142.png
 	Label 	 Score
0	Glasses 	 98.35793972015381 
1	Smile 	 95.26912569999695 
2	Vision care 	 93.31565499305725 
3	Computer 	 92.6031231880188 
4	Laptop 	 91.3558840751648 
5	Personal computer 	 87.99092173576355 
6	Collar 	 82.84592032432556 
7	Curtain 	 82.43172764778137 
8	Dress shirt 	 82.3779284954071 
9	Eyewear 	 81.41866326332092 
	Object 	 Score
0	Glasses 	 94.8070228099823 
1	Person 	 82.77506232261658 
2	Laptop 	 67.80014634132385 


mfa .Flight_attendant_Male_Light141.png
 	Label 	 Score
0	Mirror 	 93.0691659450531 
1	Sleeve 	 87.23897337913513 
2	Dress shirt 	 87.1570885181427 
3	Gesture 	 85.2604866027832 
4	Collar 	 83.63560438156128 
5	Blazer 	 78.27737927436829 
6	Suit 	 74.97561573982239 
7	Formal wear 	 74.87539052963257 
8	Microphone 	 73.71906042098999 
9	Event 	 72.31945991516113 
	Object 	 Score
0	Tie 	 90.3513252735138 
1	Person 	 87.78238892555237 


mfa .Flight_attendant_Male_Light140.png
 	Label 	 Score
0	Smile 	 89.34473395347595 
1	Yellow 	 87.79962062835693 
2	Air travel 	 86.79546117782593 
3	Travel 	 83.09655785560608 
4	Motor vehicle 	 80.69561123847961 
5	Passenger 	 78.38113307952881 
6	Shorts 	 77.44700908660889 
7	Public transport 	 76.51013731956482 
8	Engineering 	 76.321941614151 
9	Collar 	 75.84375739097595 
	Object 	 Score
0	Person 	 91.20243787765503 
1	Pants 	 88.85701298713684 
2	Tie 	 87.59183883666992 
3	Shirt 	 62.43278384208679 
4	Top 	 52.287763357162476 


mfa .Flight_attendant_Male_Light139.png
 	Label 	 Score
0	Outerwear 	 95.17703056335449 
1	Workwear 	 92.89044141769409 
2	Motor vehicle 	 91.55511260032654 
3	Automotive design 	 89.05583620071411 
4	Hood 	 87.8901720046997 
5	Automotive tire 	 87.02083826065063 
6	Naval architecture 	 86.65574193000793 
7	Vehicle 	 86.0645592212677 
8	Automotive exterior 	 78.68468761444092 
9	Personal protective equipment 	 77.76402235031128 
	Object 	 Score
0	Person 	 91.576486825943 
1	Pants 	 89.65495228767395 
2	Top 	 87.7551794052124 


mfa .Flight_attendant_Male_Light138.png
 	Label 	 Score
0	Smile 	 89.43610787391663 
1	Aircraft 	 86.90930008888245 
2	Air travel 	 84.72927212715149 
3	Mode of transport 	 84.31532979011536 
4	Airplane 	 83.69650840759277 
5	Flight attendant 	 82.43393898010254 
6	Aircraft cabin 	 80.79536557197571 
7	Automotive design 	 80.47019243240356 
8	Collar 	 79.57051396369934 
9	Suit 	 78.86907458305359 
	Object 	 Score
0	Outerwear 	 90.71440696716309 
1	Person 	 86.83692812919617 
2	Tie 	 86.3157331943512 


mfa .Flight_attendant_Male_Light137.png
 	Label 	 Score
0	Sky 	 95.67617177963257 
1	Vehicle 	 94.1098690032959 
2	Aircraft 	 92.77850985527039 
3	Aviation 	 87.1564507484436 
4	Airplane 	 87.06767559051514 
5	Air travel 	 86.21572256088257 
6	Travel 	 84.2606782913208 
7	Aerospace manufacturer 	 83.76995325088501 
8	Airliner 	 77.51441597938538 
9	Aerospace engineering 	 75.87935328483582 
	Object 	 Score
0	Person 	 88.6825680732727 
1	Outerwear 	 80.45657277107239 
2	Airplane 	 60.11033058166504 
3	Suit 	 51.393669843673706 
4	Shirt 	 50.318723917007446 


mfa .Flight_attendant_Male_Light136.png
 	Label 	 Score
0	Smile 	 94.38408613204956 
1	Aircraft 	 93.17270517349243 
2	Airplane 	 87.86552548408508 
3	Aviation 	 85.22320985794067 
4	Yellow 	 84.89474654197693 
5	Aerospace manufacturer 	 84.42316055297852 
6	Air travel 	 84.31301712989807 
7	Suit 	 82.71210789680481 
8	Flap 	 81.47406578063965 
9	Monoplane 	 80.36501407623291 
	Object 	 Score
0	Person 	 90.13981223106384 
1	Tie 	 83.18183422088623 


mfa .Flight_attendant_Male_Light135.png
 	Label 	 Score
0	Smile 	 90.50869941711426 
1	Coat 	 87.38781809806824 
2	Military person 	 87.2084379196167 
3	Gesture 	 85.2604866027832 
4	Military uniform 	 83.98929238319397 
5	Collar 	 80.90380430221558 
6	Blazer 	 78.0329942703247 
7	Non-commissioned officer 	 77.7862012386322 
8	Tie 	 74.91427063941956 
9	Formal wear 	 73.7143874168396 
	Object 	 Score
0	Outerwear 	 89.05393481254578 
1	Person 	 87.58418560028076 
2	Outerwear 	 86.96041107177734 
3	Tie 	 82.33731389045715 
4	Person 	 82.28663206100464 
5	Person 	 72.46733903884888 
6	Outerwear 	 67.30673313140869 
7	Tie 	 67.11162328720093 


mfa .Flight_attendant_Male_Light134.png
 	Label 	 Score
0	Forehead 	 98.46563935279846 
1	Smile 	 98.05823564529419 
2	Chin 	 96.7681884765625 
3	Jaw 	 87.92365789413452 
4	Sky 	 86.97313070297241 
5	Dress shirt 	 84.37243700027466 
6	Collar 	 83.48824381828308 
7	Engineering 	 78.3484935760498 
8	Air travel 	 77.45837569236755 
9	Beard 	 76.98809504508972 
	Object 	 Score
0	Tie 	 94.74357962608337 
1	Person 	 78.8652777671814 
2	Shirt 	 76.0705828666687 


mfa .Flight_attendant_Male_Light133.png
 	Label 	 Score
0	Smile 	 92.87885427474976 
1	Vehicle 	 88.44337463378906 
2	Mode of transport 	 85.24198532104492 
3	Air travel 	 85.14251708984375 
4	Travel 	 83.57833623886108 
5	Collar 	 83.18037986755371 
6	Aircraft cabin 	 81.63402080535889 
7	Automotive design 	 78.54894995689392 
8	Passenger 	 78.45175862312317 
9	Airplane 	 75.9226381778717 
	Object 	 Score
0	Pants 	 93.0428147315979 
1	Tie 	 92.89014339447021 
2	Person 	 86.95414066314697 
3	Top 	 75.8594810962677 


mfa .Flight_attendant_Male_Light132.png
 	Label 	 Score
0	Gesture 	 85.2604866027832 
1	Microphone 	 78.70187163352966 
2	Engineering 	 76.83863639831543 
3	Audio equipment 	 75.45945644378662 
4	Elbow 	 73.65180253982544 
5	Event 	 71.78903818130493 
6	Job 	 69.76971626281738 
7	T-shirt 	 68.40400099754333 
8	Public address system 	 61.74670457839966 
9	Room 	 59.3359112739563 
	Object 	 Score
0	Tie 	 96.24399542808533 
1	Person 	 88.48427534103394 
2	Person 	 88.18482160568237 
3	Top 	 68.19788813591003 
4	Pants 	 55.17643690109253 


mfa .Flight_attendant_Male_Light131.png
 	Label 	 Score
0	Glasses 	 97.33070135116577 
1	Photograph 	 94.22215223312378 
2	Dress shirt 	 90.57334065437317 
3	Vision care 	 87.8230333328247 
4	Sleeve 	 87.2450053691864 
5	Collar 	 84.12700295448303 
6	Bag 	 80.61993718147278 
7	Luggage and bags 	 79.8980176448822 
8	Eyewear 	 78.71158719062805 
9	Blazer 	 78.27796936035156 
	Object 	 Score
0	Tie 	 96.79365754127502 
1	Person 	 93.45030188560486 
2	Outerwear 	 89.9082362651825 
3	Glasses 	 88.9234185218811 
4	Luggage & bags 	 84.84347462654114 


mfa .Flight_attendant_Male_Light130.png
 	Label 	 Score
0	Face 	 98.25828075408936 
1	Smile 	 96.80702090263367 
2	Automotive design 	 88.59678506851196 
3	Air travel 	 86.75727844238281 
4	Collar 	 82.6263964176178 
5	Suit 	 78.21443676948547 
6	Flight attendant 	 77.36430764198303 
7	Comfort 	 76.84457898139954 
8	Aircraft cabin 	 73.56195449829102 
9	Passenger 	 72.90381193161011 
	Object 	 Score
0	Outerwear 	 91.12476706504822 
1	Person 	 90.03833532333374 
2	Pants 	 89.12148475646973 
3	Luggage & bags 	 62.81784176826477 
4	Tie 	 62.29882836341858 
5	Coat 	 59.09398794174194 


mfa .Flight_attendant_Male_Light129.png
 	Label 	 Score
0	Gesture 	 85.2604866027832 
1	Air travel 	 85.0027322769165 
2	Aviation 	 84.70216393470764 
3	Aircraft 	 82.63526558876038 
4	Workwear 	 78.63152623176575 
5	Blazer 	 78.27464938163757 
6	Electric blue 	 76.30445957183838 
7	Airline 	 73.4110176563263 
8	Aerospace engineering 	 72.76197671890259 
9	Smile 	 72.71466255187988 
	Object 	 Score
0	Pants 	 92.08996891975403 
1	Outerwear 	 90.40855169296265 
2	Person 	 85.47467589378357 
3	Shoe 	 77.41795778274536 


mfa .Flight_attendant_Male_Light128.png
 	Label 	 Score
0	Forehead 	 98.46563935279846 
1	Chin 	 96.56558036804199 
2	White 	 92.18591451644897 
3	Organ 	 90.69468379020691 
4	Dress shirt 	 88.75284194946289 
5	Jaw 	 87.83175945281982 
6	Beard 	 85.98264455795288 
7	Collar 	 84.02310013771057 
8	Eyewear 	 80.01101613044739 
9	Air travel 	 77.41448879241943 
	Object 	 Score
0	Tie 	 96.1245059967041 
1	Person 	 87.65504956245422 
2	Shirt 	 84.98339653015137 


mfa .Flight_attendant_Male_Light127.png
 	Label 	 Score
0	Smile 	 95.66897749900818 
1	Vehicle 	 91.85349941253662 
2	Aircraft 	 90.8773124217987 
3	Flash photography 	 88.17986845970154 
4	Aviation 	 87.18255162239075 
5	Airplane 	 87.02338337898254 
6	Standing 	 86.42165660858154 
7	Air travel 	 86.2142026424408 
8	Sky 	 85.38354635238647 
9	Gesture 	 85.2604866027832 
	Object 	 Score
0	Person 	 90.84687232971191 
1	Pants 	 64.2484188079834 
2	Packaged goods 	 59.043776988983154 


mfa .Flight_attendant_Male_Light126.png
 	Label 	 Score
0	Eyebrow 	 93.82779598236084 
1	Jaw 	 88.02912831306458 
2	Gesture 	 85.2604866027832 
3	Eyewear 	 81.82330131530762 
4	Eyelash 	 79.49348092079163 
5	Tie 	 74.45921301841736 
6	Selfie 	 71.32971286773682 
7	T-shirt 	 70.04626393318176 
8	Air travel 	 69.3176805973053 
9	White-collar worker 	 69.13831830024719 
	Object 	 Score
0	Person 	 87.15031743049622 
1	Tie 	 82.27782845497131 
2	Mobile phone 	 66.07149839401245 
3	Bracelet 	 52.5687038898468 


mfa .Flight_attendant_Male_Light125.png
 	Label 	 Score
0	Automotive tire 	 90.98552465438843 
1	Dress shirt 	 87.84869313240051 
2	Vehicle 	 86.62037253379822 
3	Jet engine 	 84.96647477149963 
4	Turbine 	 81.47163391113281 
5	Aircraft 	 80.84637522697449 
6	Aircraft engine 	 78.98781895637512 
7	Air travel 	 78.52213978767395 
8	Blazer 	 78.26892137527466 
9	Gas 	 78.07458639144897 
	Object 	 Score
0	Pants 	 93.12954545021057 
1	Person 	 88.76527547836304 
2	Outerwear 	 62.00140118598938 


mfa .Flight_attendant_Male_Light124.png
 	Label 	 Score
0	Sky 	 90.09146094322205 
1	Aircraft 	 89.35986757278442 
2	Gesture 	 85.2604866027832 
3	Hood 	 84.69297289848328 
4	Aerospace manufacturer 	 84.22311544418335 
5	Air travel 	 83.65947604179382 
6	Aviation 	 83.44718813896179 
7	Airplane 	 81.70480728149414 
8	Travel 	 80.37264943122864 
9	Vehicle 	 79.28228974342346 
	Object 	 Score
0	Person 	 83.8073194026947 
1	Outerwear 	 63.259148597717285 
2	Airplane 	 50.185608863830566 


mfa .Flight_attendant_Male_Light123.png
 	Label 	 Score
0	Sky 	 95.12057304382324 
1	Vehicle 	 94.55744624137878 
2	Plant 	 94.02552247047424 
3	Cloud 	 93.55301260948181 
4	Automotive tire 	 92.2712504863739 
5	Wheel 	 91.16367697715759 
6	Aircraft 	 90.96606969833374 
7	Tire 	 89.03693556785583 
8	Air travel 	 87.72696852684021 
9	Aviation 	 86.14571690559387 
	Object 	 Score
0	Person 	 89.78006839752197 
1	Pants 	 85.06613373756409 
2	Outerwear 	 65.52618145942688 


mfa .Flight_attendant_Male_Light122.png
 	Label 	 Score
0	Smile 	 95.64805030822754 
1	Flight attendant 	 88.88741731643677 
2	Automotive design 	 88.82110118865967 
3	Tie 	 88.46483826637268 
4	Aircraft 	 85.37730574607849 
5	Air travel 	 84.98082756996155 
6	Collar 	 83.85457992553711 
7	Aircraft cabin 	 83.49127173423767 
8	Suit 	 79.88235354423523 
9	Airplane 	 77.85410284996033 
	Object 	 Score
0	Tie 	 90.51159620285034 
1	Person 	 88.46372961997986 
2	Luggage & bags 	 55.01532554626465 


mfa .Flight_attendant_Male_Light121.png
 	Label 	 Score
0	Smile 	 94.48857307434082 
1	Product 	 90.75438976287842 
2	Standing 	 86.42165660858154 
3	Tie 	 83.8324248790741 
4	Engineering 	 78.60569953918457 
5	Service 	 78.01629900932312 
6	Travel 	 77.7076005935669 
7	Chair 	 76.23466849327087 
8	Air travel 	 76.06354355812073 
9	Workwear 	 74.71542954444885 
	Object 	 Score
0	Pants 	 94.82682347297668 
1	Person 	 91.7061984539032 
2	Tie 	 91.35202765464783 
3	Belt 	 89.10632729530334 
4	Shirt 	 76.03683471679688 
5	Glasses 	 55.21172285079956 


mfa .Flight_attendant_Male_Light120.png
 	Label 	 Score
0	Forehead 	 98.46563935279846 
1	Smile 	 96.70103192329407 
2	Tie 	 85.6953501701355 
3	Gesture 	 85.2604866027832 
4	Collar 	 83.8046669960022 
5	Happy 	 81.11610412597656 
6	Dress shirt 	 80.42042255401611 
7	Suit 	 79.93409633636475 
8	Formal wear 	 76.05350017547607 
9	White-collar worker 	 75.31987428665161 
	Object 	 Score
0	Tie 	 97.59633541107178 
1	Person 	 76.81559324264526 
2	Shirt 	 55.72860836982727 


mfa .Flight_attendant_Male_Light119.png
 	Label 	 Score
0	Cloud 	 96.5345561504364 
1	Sky 	 94.49790716171265 
2	Dress shirt 	 90.31062126159668 
3	Aircraft 	 89.42582607269287 
4	Vehicle 	 88.57551217079163 
5	Tie 	 87.81286478042603 
6	Sleeve 	 87.24493980407715 
7	Travel 	 85.34298539161682 
8	Airplane 	 84.4360888004303 
9	Collar 	 84.13568139076233 
	Object 	 Score
0	Tie 	 94.7021484375 
1	Pants 	 91.52235984802246 
2	Person 	 88.08521628379822 
3	Shirt 	 72.96104431152344 


mfa .Flight_attendant_Male_Light118.png
 	Label 	 Score
0	Purple 	 89.51002359390259 
1	Sky 	 83.64991545677185 
2	Leisure 	 80.45386075973511 
3	Eyewear 	 79.66948747634888 
4	Flash photography 	 79.49341535568237 
5	Electric blue 	 76.66988372802734 
6	Happy 	 76.10966563224792 
7	Magenta 	 75.50510764122009 
8	Travel 	 73.33306074142456 
9	Event 	 73.03537726402283 
	Object 	 Score
0	Belt 	 89.27924633026123 
1	Person 	 89.11654353141785 
2	Pants 	 88.28443884849548 
3	Glasses 	 82.30600357055664 
4	Shirt 	 73.25232028961182 


mfa .Flight_attendant_Male_Light117.png
 	Label 	 Score
0	Tie 	 86.80149912834167 
1	Sleeve 	 86.37232184410095 
2	Gesture 	 85.2604866027832 
3	Air travel 	 85.1986289024353 
4	Dress shirt 	 84.432452917099 
5	Collar 	 84.07902121543884 
6	Blazer 	 78.2114028930664 
7	Suit 	 76.30712389945984 
8	Airline 	 74.02617931365967 
9	Automotive design 	 72.5728452205658 
	Object 	 Score
0	Tie 	 97.05285429954529 
1	Person 	 89.56682682037354 
2	Outerwear 	 77.05342769622803 
3	Person 	 71.78650498390198 
4	Luggage & bags 	 58.88165831565857 


mfa .Flight_attendant_Male_Light116.png
 	Label 	 Score
0	Smile 	 94.28528547286987 
1	Dress shirt 	 90.39064645767212 
2	Sleeve 	 87.24288940429688 
3	Tie 	 84.37556028366089 
4	Luggage and bags 	 84.1785728931427 
5	Collar 	 84.07652378082275 
6	Travel 	 83.27878713607788 
7	Bag 	 82.04658031463623 
8	Blazer 	 78.26349139213562 
9	Electric blue 	 75.57318806648254 
	Object 	 Score
0	Pants 	 96.47341966629028 
1	Person 	 92.23029017448425 
2	Tie 	 92.1857476234436 
3	Luggage & bags 	 91.31258130073547 
4	Top 	 86.42137050628662 
5	Luggage & bags 	 80.24489283561707 
6	Luggage & bags 	 73.0952799320221 


mfa .Flight_attendant_Male_Light115.png
 	Label 	 Score
0	Smile 	 87.56166696548462 
1	Sleeve 	 87.17304468154907 
2	Luggage and bags 	 83.63784551620483 
3	Bag 	 81.27440810203552 
4	Flooring 	 81.12740516662598 
5	Building 	 79.22704219818115 
6	Blazer 	 78.23488712310791 
7	Cleanliness 	 75.40809512138367 
8	Event 	 74.21642541885376 
9	Dress shirt 	 74.21383261680603 
	Object 	 Score
0	Pants 	 95.42673230171204 
1	Person 	 86.08286380767822 
2	Luggage & bags 	 77.08884477615356 
3	Shoe 	 74.09472465515137 
4	Outerwear 	 72.70274758338928 
5	Top 	 67.21017360687256 
6	Shoe 	 61.446523666381836 
7	Bag 	 53.972429037094116 


mfa .Flight_attendant_Male_Light114.png
 	Label 	 Score
0	Footwear 	 97.9840099811554 
1	Smile 	 84.37694907188416 
2	Air travel 	 82.46437311172485 
3	Comfort 	 76.47724747657776 
4	Flooring 	 74.82854723930359 
5	Airplane 	 73.23853969573975 
6	Airline 	 72.11333513259888 
7	Service 	 67.73822903633118 
8	Aircraft 	 67.66166090965271 
